真心 不 懂 些  芳华 妖猫 传无问 西东  片子 星  人 难道    心里    格 都 混 不      栀子花 开 深夜 食堂 样  分 不会 良心不安    外国人 拍  恐怕 觉 不 好看  三星 步,1
做  命题作文  下  电影 语境  拍   深度  尤  年 戏份  真心 佩服 导演,1
影片 中 些 时代  年轻人 都 太 美好  姿态 笔直 青春  应   样子  珍贵   听  心愿    渺小 人生 里 不 停止 闪光 永远 年轻 永远 热泪盈眶 王力宏   哭 惨  米 雪  太 好 太 好  母亲 黄晓明 子怡 段 最 动人  去 二刷 ,1
今   时代 充斥   点  不 快乐  张果果   很 人  没   颜值  没   才华   已然 没  吴岭 澜 沈 光耀 陈鹏  代表  年轻人  真诚 正义 勇气 信仰 家国 情怀  牺牲 精神   堕落  还  阉割  真 羡慕   芳华  没    只 犬儒 私 冷漠  廉价  激愤,1
  教主  娘娘  大 银幕 上 演绎 苦难 情侣  观众   跳出 演员  身份 接受  事  难  件 事  知道    大 银幕 上 看 老 位 年 前  青涩 模样  挺 恍惚  出意料  好  海报 骗  然 槽 点  优点 样   滥 音乐   批斗  戏   难 ,1
电影 三星 私心   星  电影 背后 些 真实 生活   知识分子  很 方 很  触动 人 抗战时期 知识分子  坚持 再 想  日后  人生 留下   运动 折磨 开  孤苦 飘零 想  很 难 电影 没说出  部分 都 很 沉痛 现代戏 部分 好 尴尬 浪费 张震 ,1
 拍  些 年 没 上  好 担心    烂尾楼  李芳芳 前 部 导演 作品  很 般 攒   明星 没想  想象 中好 然 导演 还 太 恋  煽情  鸡汤 点  章子怡 黄晓明  事  最好  展现 人性  美好 残酷  复杂 简直 怀疑 拍 前面  歌颂  后面  鸡汤 都    事  审 呈现,1
好看  很 浪漫  部 电影 泰戈尔  浪漫  西南联大  浪漫  雨 中 静坐 听雨  浪漫  晃晃 叔叔  浪漫  陈鹏  妥帖  浪漫   银杏叶 包裹  雪花膏  浪漫 ,1
知识分子 版  致 青春  看   时代  描绘 年轻人 都 会 历  迷茫 还  真善美  歌颂 最后  彩蛋 好燃  曾      大师  现  佩服 女 导演 敢 表达  勇气  蓝 风筝  霸王姬 后 最人 心痛  斗 情节,1
 遇 好 电影   会 庆幸  世界 人  力  美好  东西 传播 真 好,1
 理解 导演 想 表达  东西 太 太 宏大  四条 事 线 间  逻辑 关联  没 交代  很 清楚 似 少  电影 中 救赎 王敏佳  双 托底 手 结尾 字幕 伴   真实 历史 人物  闪回   真正  部 电影 肃然敬  些 漂浮  空中 虚无缥缈  情怀  才 真正   落脚  处,1
配乐 太满   缺点  整部 电影 却   意外 感动 超出 预期 很   命题作文 会  很 限制  更   看  清华 百年 国 重器  担 章子怡 段  不 回避   民族 不堪    鼓掌 喜欢 张震  部分 更 贴近 现下  困境 最 喜欢 王力宏  部分 整部 电影   眼泪 都    流 母子  戏 太好,1
人   置身 忙碌 中   麻木  踏实  丧失  真实   青春  不 只 些 日子 什  真实  看 什 听 什 做 什        心灵深处 满溢 出  不懊悔  不 羞耻  平  喜悦 谢谢    看 电影  魂  真心,1
前天 去 看  点映场   次 看 电影 看 完 字幕 才 场 很 人   样 站  看 完 字幕 去 看点 映  原 很 简单   好奇  部 电影 杀青 五年 才 上映 二 卡司 章子怡 张震 黄晓明 王力宏 陈楚生  五 人 搭    什 路数 看 完后 不不 说 作 年  开年 大戏 唱 不错 明天 二刷,1
些 东西 进  心里  辈子 然 浑然不觉  早已 深入骨髓 四 时代 都  幸  不幸 便  下  平安 祥  时代 时 感觉  身上  会  看不见  弹痕 风骨 胸襟 情怀 些 词 许 已 模糊 许  时代   时代  活法 惟愿   爱  前途 光明,1
史诗 级  失控 导演 编剧 剪辑 全线崩溃 幸好 摄影 不错  更 部 曹郁 摄影 写真 导演 野心 太大想  四条 时间 线 串 清华 百年 结果 最终 死  很 难看 张震 条 线  公益广告 陈楚生 条 线 短   短片 王力宏 条 线成  特效 半成品  空军 征兵 广告 章子怡 条 线成  八点档 偶剧 硬 凑成 电影 只  半成品,0
 黄晓明 喊出  怪  没   真实       真实  力量    大概   知道  什 不 喜欢  片子  整体  感觉 还 太 矫情 点 度 抒情 然 抒情  方式 却  只 不停   音乐 煽 谓  四 时空 线索   没 真正 效  交叉  还 导演 力  问题 最终  仅   喊 口号  宣传片,0
臭长  不愧  命题作文 拍 真 公益 配乐 铺太满  剪辑  很 混乱 没 系统 好 逻辑 不 严谨  方 都 令人 发笑 唯  看   章子怡  批斗 段 结果 坑 都   挖 好   醒 ,0
整 观影 程 都  心里 爆粗 口  后 想想 算   烂片  无耻  烂 腆  脸   圈钱      样    烂片  认真  努力  力   旧 烂    样 只 说 没  金刚钻  揽 瓷器活,0
张艺谋 冯小刚 吴宇森  位 导演 面前 都 弱 爆      近年 见 野心 最大  位 华语 导演 百年 校史 样 式  遍  完  国家 社会 时政 爱情 亲情 什 都 想点 下 结果  段 都 近 失控 招生 宣传片 什  付费 观看 快 结束 时旁座 姨 说  句 原 无问 西东  东 下 西 下  遂 大悟,0
清华大学  太平 轮尬 情怀 甩正 量 强扯 线 叙事 人物 塑造 步步 踩 空 惨不忍睹 简直  环 车祸 现场 还 开启 无限 模式 外腻 内 虚 已 不足 形容 部 甚 算不上 电影  作品 摄影 美术  精致  文 间 根无法 揉捏 调   只 配 上 画面  颂词 宣讲 段  命题  作文 拼贴  空洞 复制 上 四遍,0
新年 部 影院 尬 片  太 突然,0
四 事 都 没 看头 强行 串  格外 难看 张震  里面  造型 真   非常 标准  七匹狼 代言人 ,0
没 张力 伪造 张力 没 情怀 堆砌 情怀  许  部 尚  高校 宣传片  放 大 银幕 上   虚假 做作    精英 幻想 都  放大 百倍  摄影  处 剪辑  无处 剧  灾难 程度 超 想象 令人作 假 部 作品 真 无 问 西东  环形 时空  定   清华 食堂 滚动 播放 无头无尾  情况 下,0
 事  讲 好  导演 不 愿意 王力宏 最 催泪 黄晓明 淳朴 爱 张震 套 衣服 都  七匹狼 广告片 场 直接 穿  前  小时 拍  还 不 片尾    戴 维德 底  ,0
不   学渣 不 懂  清华  世界,0
人  动机  行 都  莫名妙 强行  矫情  煽情 最终 变 搞笑  不食 人间烟火  作天作 作  作  作情 作义  才 懒 问  什 东西,0
才华 远远 够不上 野心 四条线 均 冗长 无   都  独立 成片   导演   恋 舍不 剪 生硬 凑 毫无 必 全程 配乐 心灵 美文 台词 尴尬  卡司 阵容 惜  均 脸 伟光 正 堪称 中国 梦 代言人  无谓 命题作文  必  银幕 上 做 人民 教师 摄影   唯 优点,0
小文青 意淫 大 时代,0
认真 拉  屎  旧  屎,0
想 杀人  难看 气死   忽悠    大牌 演  大 场面 真 惜 全片 音乐 导演   声音 渲染 活不  镜头 节奏 根 分不清  电视剧 还 电影 陈楚生  事 算 最佳 王力宏 次  太 煽情 剩下  俩 都  什 玩意 ,0
写 校园 小情 小爱  编剧 操刀 历史 厚重  题材   人 捏汗 再 加上 清华 想 展现  些 历史 太 不 畅 讲述  无奈 导致  号称 剧情 都  现实 原型  事  看  假 更 说 找 不 口  现代 部分  唯 批斗   场 戏 稍稍  人 感  真实 然 最终 电影  整体 水平 仍然 配 上  张 海报 ,0
剧 文  片  影响  最 致命    看  篇 只会 空喊 口号  命题作文 堆砌 堆 辞藻 十分 空洞 部分 话   不 讲 人话 听  令人恶心 谈 感染力 笑  摄影 无处,0
太 造作   情节 安排  台词  表演  音乐 渲染 没 样 不 跳  脚 呐喊   内涵 快 看    情怀 中 数  严肃  场景 更 造作 尴尬  令人 笑 场 外  莫名妙  清华 软硬 广告 都  什 鬼 章子怡  段  唯 亮点 否 最 星,0
情怀 尚 技术 拙劣 审美 毒 台词 病 无问 西东 只 问 学历,0
人 认 夏洛 更  层次 马丽 简直 喜剧 界 斯大林 笑声  制裁 性 ,1
开心 麻花 回 纯粹  喜剧路线 马丽 出场  开口  忍不住 笑  变 身后 进入 女浴室  狂欢 达 全片 最高潮 好运 莫名  喜庆 吴良 太帅 版   名字 摔跤  爸爸 激战 不  恍然 大 明白  感觉 ,1
抱   三颗 星  预期 看  没想  电影    五颗星  惊喜 真 好看  反转 运  极致 笑点 密集 差点 笑 断气 好 电影  说服  吃 下 切 剧情 性转  吃 下  两 中年 大老爷 卖腐  吃 下   杀 马特 耍帅   吃 下  马丽 太帅  沈帅 不 三秒 全片 都 很酷 燃  都 想 去 拳 ,1
剧情 老人 设老 桥段 老  没 耽误 好笑 男 主演  居然 真  娘 然 娘 清新   角度 还 点 盗版 李易峰 鼓励性 四星,1
尹正  五秒 客串 太 令人 心痛  已  剪梅 变成 剪 肥 ,1
没 生硬  堆砌 网络 段子 没 尴尬  零 演技 小花 鲜肉 没  群英会 样 请 大牌 演员 客串 许 开心 麻花 没 做  特 优秀  犯  错误  行 少  已 成功  半  长评 ,1
看  点映 全程 笑点 不断  完全 不尬  真 逗  都 恰好处 乐   出  电影院 还  回味 大 情节 上 确实  俗套  方 不  已 不 重  重   下  班 喝酒  晚上 看  样 部 电影 觉 轻松  快乐  星  天 晚上  ,1
原 支持 拳王  观众 都 转  支持 主角    现   想 看看 不败 拳王 输掉  刻   不   拳手 生涯     编剧   真 爱 ,1
好运 节   笑  年,1
剧情 老套 台词 低俗    什 关系 电影 什 定  搞  高大 上 晦涩 难懂 全场 观众 头 笑  尾 笑出眼泪 不  够   强力 推荐 铁拳,1
好看 好看 今年 最好 笑  喜剧片,1
场 脑洞 大开 精心策划  换身 笑料  奇思妙想 融入  元素  告白 然 看 影片 主 说   关 选择   选择 坚持   坚持 正义  非正义 理解   理解 间  量  人生哲学   物欲横流  时代  人  生活 都 不 去 掌控    做  许 只    拳头 去 决定 属   人生,1
看 完  羞羞  铁拳  觉 全程 特 好看 直 看 结束   商品 说   合格   结尾  时候 莫名妙  燃 回事 只   人 觉 吴良 特 帅  觉 吴良帅  人 请 点赞 最 惜   常远  看  话剧 版  演  更 惜   艾伦 然  看出  已  努力 减肥  还 不  拳手,1
  真 太 喜欢 开心 麻花  团队   寂寂 无名  现  大红  部 作品 都 认真 精心 磨 部  夏洛特 烦恼 还 好看 全程 笑点 笑  差点 捶 墙  层次感 很强  超值 回 票价,1
作 开心 麻花  三部 电影 作品 羞羞  铁拳  风格 上 显 越发 成熟    男女 身体 互换 引发 爆笑 击 撕开 黑幕  铁拳   正义 美好  光芒 亮 人心  击 正中 笑点  羞羞 铁拳 无疑  人 带  很大  惊喜   奔  爆笑 喜剧    满意  ,1
唯   爱迪生 身材 太烂 ,1
片头 看  开心 麻花 影业   激动  不行  春晚 开始  麻 花粉 夏洛特 看  两遍 电影 遍 话剧 铁拳  国庆 看 笑  合不拢 腿 马丽 完全 放  开 艾伦 很 适合  喜欢  沈 叔叔 戏份 少  点 没 看够 麻花  影 很 奇特 实 套路 感觉 好 简单    人 觉 好看 样  题材 实  不 新  出 效果 很棒 温情 搞笑,1
 说  秒杀  两年   喜剧片  去  朋友 前 看 简介 实 挺 不屑  都  老 梗  没什 料   看  程 中 不断   脸  部 电影 真 非常 不 套路 笑  腹肌 抽筋,1
包场 看 电影  感觉 真 好  人想  笑   笑 剧 很 弱 演员 功不没 不 开心  挺 久  久违  大笑,1
看 很 开心  没    知道  不   好   常远 太 爱  ,1
太 怕  周围 人 笑  抽筋 癫狂 背 气儿 然后   中间 看 银幕   傻 逼史 上 观影 历 最 魔幻 现实  次,0
开心 麻花  东西 说实话 不  电影,0
大失   身份 互置 喜剧  平均 水准 都 达 不 谓 演  好百 场 千锤百炼  笑 点 全都  廉价 无聊 老掉牙  性 笑话  周星驰 亏 马丽  艾伦 老师  演技 撑场  否  星  货   再 重申 遍 驴  水 不 开心 麻花  作品,0
非常 老套  非常 尴尬  喜剧 真 受不 沈 夸张  表情 不  演员 夸张  表情,0
相 驴  水  才  最 不  电影  作品 段子 老梗 堆砌 动作 表情 浮夸 力  处 确实 好笑  没 留下  马冬梅 类  深刻 桥段 惯 停格后  转场 制造 笑话 上山 学艺  剧情 引 更 无 逻辑  梦幻 童话 完全 不 猜  路 底 大 欢乐 剪梅 出场  滥 感觉 再次  消费 还   点点 深意  还 不 缝纫机 ,0
只 沈  部分 好笑  部分 真 腻歪 主   互换 身体  老 梗  没什 新花样  还 最 致命   全片 审美 太 ,0
没 找 怕 丝毫  亮点 下  没笑 出 十 档 看  两部 踩  两颗 雷 心疼 电影票 钱,0
夏洛  披  扭曲  价值观 强行 感动 令人 尴尬 索性 还 不凡响  笑料 次 抛弃 情怀 直接 裸奔 预告片  全片 笑点 网 娘娘腔 梗  主线 人物 精分 手   变 身后 缺乏 性格 转变  挖掘 女主  利  很 关键  节点 竟然 毫无 说明 糊弄 去  情节  中 毫无 眼泪  干 嚎哭 戏 般 虚假 无趣 粗糙,0
乍看下 套路 好 都   仔细 想 问题 大堆  类型 山上  部分  部 电影 最大  败笔 尴尬 极  男女 换 身上  剧  演员 换 身 事  理解  利 都 很糙 反正 切都  段子 服务  硬 挠  笑 无  看  都 喜欢 不 ,0
太 怕  烂片 都 开始 互相 致敬 ,0
男女 换 身   相 陈旧  题材 笑点  不 高明  马丽  表演  些 细节 沈  带  喜感 外 全程 尴尬,0
看  尴尬 癌  犯 ,0
剧情 狗血 段子 烂俗 笑 点 肉麻 全片 无聊乏味 尴尬 极  夏洛特 烦恼 完全 不   档次 上,0
太 垃圾 沈  笑 点  只 预告片 点 还 没 缝纫机 乐队  好看,0
很 好 后 中国 电影  指  东西 振兴 大业  部部 卖   五十 百亿 人人 钱赚 繁荣 共强 乐不,0
重看 减 两星 开心 麻花  东西 果然 还 不 时间 检验 短期内  产生  非常 严重  审美疲劳,0
类型 大杂烩 只  心 取悦 观众  创作 初衷  好   不 隔壁 鸟 硬生生 塞进 堆 歪瓜裂 枣  人 好友 完成  私人  梦想  不 人感觉  非 开心 麻 花粉  叙事 流畅 度  笑 点 都 不 夏洛特 烦恼,0
换身  梗 真  烂  偏偏  百试 不爽 只  点子 衍生 出  小品 式 作品 再 东拼西凑 堆 硬挠  胳肢窝  笑料 许 不 开心 麻花  名头 会 扑街  相言  反倒 觉 夏洛特 烦恼 更  部 电影,0
国庆 档 票房 冠军 品质 最差  心底 厌恶  性 刻板 印象 做 刻板 反思 今年 中国 高 票房  尬 笑 美学 电影 都  集体 出 笑 点 集锦 ,0
事 好 没什 错   方  感觉 都 不  说  土化 周星驰  老 梗  不  应   老港 片  面团 大块 大块  刀削 入 油锅 十分 北方 纯粹 土产,0
原 妖猫   编辑  催 白居易 交 稿子,1
然 前后 割裂 太 严重   探墓 后 完全 崩盘  还 不忍心 唱衰  实 很 喜欢 前半部 分 果说 电影  造梦  机器  确实  里 看  稍逝  幻梦   美丽   脆弱 令人 瞠目结舌  令人 无限 唏   真相 才 更人 痛苦  不 生  最好  年代  发现 原 最好  年代 根  不 存,1
欠  债 都   还   天天 撸 猫 回 轮 猫  撸     不 黑猫  金刚 狼   不 空海    捉 黑猫  警长 简称 黑猫 警长 黄鹤  古代   王八蛋 预知 后事  敬请 收看 续集 黑豹,1
二刷 后 情绪 更 流畅  更  理解 部 电影 核心 还 杨贵妃   不 觉  爱情片  杨贵妃  角色 太 符号 更   盛唐 时代   抽 认   点 后面  很 谓 爱情 白  剧情     下   新  含义 视觉 部分 真 很 不错   全片 最 亮眼 遗憾   后面 节奏 出  些 问题,1
没 看 小说 下 目瞪口呆 看 完 现代 手法 拍出  古典 传奇 唐 盛世 美 杨贵妃 生死 谜 妖猫  传说  推理  悬疑 层层 递进 下 百转千回,1
女 と 女 の 猫 只 会 读诗 会 念白 会会 加戏 卖萌 甚 还会 哭  玄猫  开始 超凶  最后   落泪  吃 人 眼睛  妖 猫 迷弟 表情  部 仲麻 吕 天性 纯真 眉目 少年  白龙 还 杨贵妃  眼神 光  熟读 唐诗三百 首  没 眼见 大唐 模样 许 名曰  美  眼睛 看 什   什 ,1
  陈凯歌  极限    白乐天 创作 时  疯魔  导演 人  电影 中  角色 都  癫狂  时刻  部分  张鲁 鼓 刘昊然  执念 些 都  说  导演 创作 时   执念 好 繁华 罢  切 都 只不  幻术,1
妖猫 传里  三白 白居易 李 白白 龙  分担  不  作 单独 去 看  不 觉 夺目  合   感 十足  份量 果 非   句 话 形容  觉  锋芒毕露  少年 意气 盛唐 暗夜 幸 微芒,1
 电影   场 幻术 看 完 梦方醒 中日 版 部宽 奇妙 框 刘昊然 欧豪 角色 很 重 实景 建出  唐城  没 分 去 渲染 华丽 然然  带 出 唐  风貌  染谷  太 配音  演员 太 厉害  八分 纯正  汉语 带  两分  日语 腔  音色  染谷    样 鸡皮疙瘩 都 出  陈红 没 客串 略 惜 太平 ,1
豆瓣 评分   点 看不懂 核心 户  稀释  结果  稍微 需 点 脑子  电影  大呼 什 鬼 陈凯歌  审美 真  中国 导演 里 最好   算  疯狂 吐槽  道士 下 山里   很 美 景  动人  情  陈凯歌 直  少年 气 只  懂 白龙  执 少年  心中  绝 不容忍 美好  幻灭   爱情  亵渎 ,1
才  大唐 风流  陈凯歌 回 作   新世纪 最好  作品 中 唐 实景 质感 盛唐 奢华 盛宴 事 点  节奏  很 流畅 整体   长恨歌  解读 事情节 前后  阙 疯魔 顿悟  应 前后 双男主爱 猫  人  结尾 刻 流泪   才  东方式 奇幻 异死 奇情 正宗  聊斋 范儿 幻术  假 情感  真 黄鹤 王八蛋,1
陈凯歌 少 拍出  三 爱情  刘昊然 类 少年 心气  见钟情 误 终身 部宽 类 中年人  沉默无语  无奈花落去 黄轩 类 恋 复 怜  文人  书写 象  痴迷 真棒  梦 枕 貘 擅长 书写  哀极 怨灵 居然 成  陈凯歌 灵感  最佳 载体 歌叔 次 不再 空洞 幸亏   点,1
 电影   奇怪  撕裂 感 优缺点 都 非常明显  最后 优点 终 盖  缺点 白乐天  空海 全程 都   导游 点 惜     演员 都 非常 「 合适   点 很 难  最 喜欢 张鲁,1
拍出  盛唐  气象万千  后 日渐 衰退  中 唐荣 枯  部 充满 文人 胸襟 气魄 浪漫 情思  作品 美术 显 足金 足 两   没 金光闪闪 浮夸 上天 事 超出 预期 沙门 空海 悬疑 探案 午夜 梦回 盛世 图景 名垂青史 文人 佳话 类 演绎 历史 谜团 正史 野史 真实 奇幻 糅   圆说 杨玉环 成 时代  国家  符号   苏醒  欺欺人  幻象 已,1
看  舒服 死  恭喜 陈凯歌 还魂  刺杀 始皇帝   陈凯歌 狂气 傲骨 绚烂 不拘格 回  侯孝贤  唐  孤独 聂隐娘 徐克  唐  皇家 神探 狄仁杰 张艺谋  唐  宫斗 乱伦 杀戮 陈凯歌  唐 式 亦 幻 亦 真 爱欲 露 亦 电  梦境  做工 牛逼角川映 画 没 看 错人 希 中国 大卖 日 大卖,1
美不胜收   心底 垂涎 已久  盛唐  般 幻  真 方式 还原 出 片中 幻术 常  入梦  入画 抽掉 原著 众 人物  思辨 后 蚀 骨  浪漫  绝 便 附  见证  解密 上 便 偶 唐突  画面  情感 迅速 补位 看   颇 动情 遗憾  原著 好些 趣 场景  桥段 没 上   陈导 翻身 作  ,1
想  白乐天 白 龙丹 龙 唐玄宗 部 仲麻 吕说  真情实意  追星 都   遭报应 ,1
乐天 写    天子 行止 却 写 不出 真相  空海 念    咒语 忏 却 念 不破 生死 帝王 只歆享 荣耀  无 真相  幻术 只 提供 补偿 无法 回生 盛极时   云花 研  霓裳 衰败 时 只不 指甲 溃伤  弃子  人皆爱   极乐 貌 唯 命运 赐  必死 白绫 拾 翠翘 舞出 胡旋 人  盛唐 幻术 里 不愿 醒,1
 太 喜欢 部 电影   分钟  视觉 体验 都  人 幻肢 梆硬 最长  画卷  画 不出 部 电影  美丽 真 大唐 盛世 幻 万千    美 美术 爱好 定  去 看 根 美学 基上 说 部 电影 视觉 上 唯  缺点  猫  刻画 点  卡通  事 不差 简单 事情 复杂化 讲  还 算 细致,1
诗 不 写 娘娘  还   写   写 杜甫 ,1
国产电影  弊病 没 灵魂 再 华丽   虚表,0
不 理解  什  拍成 部 电影  年纪  样 历   导演 耗资 甚巨 搭 实景 做 特效 堆积 半天 悬疑  鬼魅 最后   探究   浅薄  爱情事 陈凯歌 老师 都  大 岁数   心态 好纯  果  做  商业 项目  还  说    声称 直 心心念念  作品  样 垮下去 然后   很 满足  ,0
 知道 陈凯歌   心力 都 放 极乐 宴 上  场 戏 很 华丽 很  想象力  请问 俩 男主 最后 找  半天 真相 发现  日记 读  恍然大悟   尼玛 简直   大 银幕  书读 事 问题 梦 枕 貘  日 作家 里  不算  流 人物  云想 衣裳 花想 张榕容  差  丹龙 白龙栓 根线 放 天上 去   说  无极  还 真 不 意,0
 大概  看  场 幻术  倾城 王妃  三 爱慕   男人  十年 前  无极   幻术  演  遍,0
陈凯歌  荡秋千 不  特 浓厚  爱 ,0
 片 叙事 方式  代宗师   王家卫 底  罪   黄轩  里面  倾情 出演   傻 逼  什 句 台词 都   莎翁 剧蓝猫 淘气 三千 问  腔调 朗诵 出,0
场面 大 格局 小 头  人 人 都 爱   玛丽 苏 魔幻 神剧,0
 天上人间 艺术总监  春晚 预算  狂喜 感觉 什 中国 电影 里 开心  女性 都  转  圈子 奔跑 时    什  方 破败   会长 义乌 风格  野草 ,0
欣赏  张鲁 老师 部宽 老师 黄轩 老师 刘昊然 老师 欧豪 老师  张榕容 小姐  痴汉 表演    美女 贵妃  命  些 完全 无辜 宫女 艺伎 命金贵 社会  白龙,0
星  只 想  布景 神病 电影 神病,0
前 半小时 还 蛮 精彩 怕    场 华丽 幻术   认 然 陈凯歌  杨玉环 底   什 执念  冯小刚 年轻 时候  梦想  文工团  大白 腿 陈凯歌  绮 念  石棺 里  贵妃 人老 情人 老  糊涂 还 愿 费劲 死   叙事 都 撸 不 明白 后面 三分二 简直 坐针毡,0
感 智力 都 融化  染谷  太  迷  微笑 里 ,0
根 期 走近 科学  开始 还 意 塑造  主角 二人 突然 成  行走  十万 什 不断 切回 镜头     不停 问 什   后  接 找  人 似 很  情感 诉求  日记 结果  人 实   龙套 最后 电影 表演   小时  马戏 魔术 杂技 营销 号 告诉    盛唐 陈凯歌 告诉    极乐  爱 喔,0
盛唐 气象 恒大童 世界 海 南海 花岛 今日说法 周末 加强版 陈府 父子 传,0
中国  五代 导演 点 意思 前 拍 生活 小品  现 拍  民族 家国 前 拍 伤痕 批判  现 拍  凡人 修仙,0
 无极 样  毛病 调子  特 高装  半天 逼 最后 却 言无物 染谷  太 头尾 蜜汁 微笑   成竹胸  结果 妖猫   面 干掉  张雨 绮 折 圈 两 人  都 没 救下 最后 都 还 挺 高兴  说 找  无 上密   说 字 不改  感觉    拖延 症犯  不想 做 职工作 意 找 事 浪费时间,0
坐 高级 餐厅 里 嚼蜡,0
金玉外 败絮中 十年 后  回 想  无极,0
篇 文章 果 辞藻 极 华丽 却 立意 低下 不 好 文章 东方 美学  运  极致  没什  不 喜欢 样  反转 历史 长恨歌  亵渎 李白  丑  猥琐 杨贵妃  白龙 爱 还 死  床  浅薄  爱情事 星  反感 减星 样  演绎 愿 相信 贵妃 没 死  马嵬坡    遣唐使  帮助 下 东渡 日,0
果说 贵妃 代表  大   唐   陈凯歌 似  想 说 人人 都 爱 大唐 唯独 天子 不爱  凯哥     导游 带  游览 唐城   玩王  盛宴 好   没 真  心底 里  大唐  想  大概   才   真正 骄傲  李白 ,0
 话剧 还好 笑  分钟 笑  最后 分钟 世界 上 大部分 成人 笑话 都  物化 女性  目   讲 荤段子  时 不 犯  女性 李茶     不 出错  答案     物化 错位 转嫁 男性 身上 成人 笑话  密集 却 没  女性 感 不适 老 男人 饭局 做 不  事情 李茶 做  非常 喜欢,1
  谎言 去 验证 谎言 最后   定  谎言 抛开 话剧 版不谈 单说 电影 身  设定 实 仔细 想想 点 怕 群 利欲熏心 怀鬼胎  人  主 还 都  定  亲属关系   岛上 样  密闭  空间 内  金钱 勾心斗角 甚 发生  样 出  男 逼成 女  闹剧  十分 契合 影片 中 动物 世界  段  调性 麻花 作品 中  金钱  意义  男女 性 梗 探讨  作品 不少  部   融合 最好   名字 定 李茶  姑妈 不仅    电影 中 最 重  线索   姑妈 确实  唯  内心 最 纯净  人物 惜 假 姑妈  牺牲 还 换不 动物   醒悟 电影 真正  点题 笔  毛 不易  首歌   天 真 变 很 钱 许 才 发现 身  人才  最 珍贵  全片 最佳 黄才伦 无 姑妈 部分 还 屌丝 部分 演  都 不错 时 功 百 场 话剧 演 下  浸染   红 ,1
李茶 没 姑妈 只 辜负 大渣 没 药丸 还  玩 小人物 男扮女装 阴差阳错 误 野鸡 变凤凰  大人物 土鳖 爆腹 啼笑皆非 却 终究 天雷 勾 火 坨 屎 站  舞台 中央 都 很 香光  身子  皇帝 衣服 最 漂亮 很 时候  不   位置  附属 破 寂静  孩子 大家   天真烂漫 道破  真相 不料  最后 却成  名 叽 咯  咯 唧  裁缝 最后  秃头  浴缸 里  久 竟然 不 知道 姑妈   男   不信  不 科学 最后  最后 邓紫棋 色 出演 李茶  姑妈 笑 出 猪 声,1
 预告片 好看 很 说 看 完 电影 才  预告 里  喜点  前 部 不 样    里面 很  情节 包袱  笑 点   马 什 梅     时 笑点 还 不 太 样 事实上 点  才 伦 老师 圈粉 感情 戏 很 充沛 大翰 导演 实 点 帅  脸 吃饭  抢   只 才华  人  饭碗  行 ,1
合格  喜剧片   外 还 会  观众 进入 深层  思考  片  人 欣慰  方 然 套  些 外国 老 喜剧片  梗  移植  土 后 很 然  无 违合感 特   国人 急功近利  拜金 心态  讽刺 降低 尊严 底线 不择手段 去 套 钱 钱    人 却 迷失  最后 姑妈 黄才伦  段 真情 独白  触动 希  不致 沦 悲  守财奴 好好 去 珍视 些 钱 更 重  东西,1
   变身 伪装 下 看  身 人 洋相百出  钱 失衡  丑态  朴素  良知 唤醒   更 平  心态  金钱  精神上 达成    超   解 完成     成长,1
估计 还 最 卖  人民大众 需 喜剧  麻花  部 终 不  直男癌  越越 喜欢 艾伦,1
作 国产 喜剧   满分 黄才伦  张子栋 样  身上  钮  演技派 喜剧 人 姑妈  角色 刚好 中   开始 癫狂  钮 然后 世界 都   开始 群魔乱舞  贝尼尼  影子 好 喜剧 内核 必须  悲剧  出 疯狂 世界  疯狂 世人  镜子  片子 做 ,1
 感慨  厂牌  电影  领域  新 却   稳 不  导演 转 电影 部 拍 出 成色 都 不 掉  部 接 部 品牌 立住 ,1
开心 真  人生 最难  体验 越 长大 越难 拥  越越 难懂  越越 难 部 电影 最大  价值     度  段 很 轻松 很 放肆  观影 时间  紧锣密鼓  笑 点 讲述  普世  事 够   不  最 重  ,1
满意 开心 麻花  作品 总 带 针砭时弊 色彩 不 还  理想主义 甚 带 童话 色彩  最终 结局 善良 正直  人 总 会  收获  事 功利  人会  教训  两间   带 贫富    立,1
反正 久久  觉 开心 麻花 挺 好 明明 深  说 都  人生 大 命题  偏 不 浅尝辄止 提 句 继续  人  三俗 疯狂  日常 中笑 出声 谈钱 总 鄙薄  辛辣   干脆    放 上下 统统 讽刺 遍 小人物  面镜子  出  狂人 世界     选择 视不见     笑话 笑 场  ,1
话剧  笑 点 基 都 保留  换装 段 完整 保留 话剧 版 然 场子 小  折  十次 电影 距 长 效果 更 明显 色情  点 还 点  点 小剧场 会心笑  饭 大 银幕  显 姑妈 戏份  卢靖姗 扮演 变  还 丰富  人设  黄 沧海 产生 感情 好 话剧 里  没  最后 段 男  狂 追 真 讽刺,1
原 没什 期 结果 还 蛮 好笑  果 少 点 强拉硬 拽  深沉 点 黄段子  怕  不 审   效果 更棒,1
讲真头 次 发现  肺活量  好 头 笑  尾 完全 不 夸张  开心 麻花   笑 请问  还 二 选择  主  事 讲  圆  元素  都  互相 呼应 上 简直  神   钱 面前 不  富翁 还 小 职员 都 捺不住 鸡冻  结尾 看  意外  浪漫  结局 时  忽然   明白  些 什  说 还 改编 名著 ,1
